"nge_object_id","field_search_id","sport_name","description","image_url","detect_confidence","predicted_field_type","predicted_sport","predicted_field_type_probability","predicted_sport_type_probability","predicted_large_field_type","predicted_large_sport","large_predicted_field_type_probability","large_predicted_sport_type_probability","detected_sport"
841,9780,"Soccer","box: (x1, y1) = (82,197), (x2, y2) = (351,2), width = 269 height = 436 image: width = 640, height = 640 original_ground_resolution = 0.4029302320542347, new ground_resolution = 0.40293022889291513 new_gps_location: 47.565856983306915, -122.31160903671838","https://earth.google.com/web/@47.565856983306915,-122.31160903671838,4.1972381a,15000d","0.93","Turf","Soccer","1","0.999893546104431","Synthetic","Basketball","0.967352390289307","0.509449899196625","Soccer"
957,9780,"Soccer","box: (x1, y1) = (82,197), (x2, y2) = (351,2), width = 269 height = 436 image: width = 640, height = 640 original_ground_resolution = 0.4029302320542347, new ground_resolution = 0.40293022889291513 new_gps_location: 47.565856983306915, -122.31160903671838","https://earth.google.com/web/@47.565856983306915,-122.31160903671838,4.1972381a,15000d","0.93","Turf","Soccer","1","0.999893546104431","Synthetic","Basketball","0.967352390289307","0.509449899196625","Soccer"
842,9782,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
958,9782,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
843,9783,"Stadium","box: (x1, y1) = (179,0), (x2, y2) = (619,2), width = 440 height = 134 image: width = 640, height = 640 original_ground_resolution = 0.40272079084482004, new ground_resolution = 0.40272078768514374 new_gps_location: 47.59392744988754, -122.33198630151134","https://earth.google.com/web/@47.59392744988754,-122.33198630151134,4.1972381a,15000d","0.70","Buildings","Buildings","0.999062597751617","0.980163633823395","Synthetic","Basketball","0.973868846893311","0.704333782196045","Stadium"
959,9783,"Stadium","box: (x1, y1) = (179,0), (x2, y2) = (619,2), width = 440 height = 134 image: width = 640, height = 640 original_ground_resolution = 0.40272079084482004, new ground_resolution = 0.40272078768514374 new_gps_location: 47.59392744988754, -122.33198630151134","https://earth.google.com/web/@47.59392744988754,-122.33198630151134,4.1972381a,15000d","0.70","Buildings","Buildings","0.999062597751617","0.980163633823395","Synthetic","Basketball","0.973868846893311","0.704333782196045","Stadium"
844,9784,"Stadium","box: (x1, y1) = (75,22), (x2, y2) = (466,2), width = 391 height = 453 image: width = 640, height = 640 original_ground_resolution = 0.40215287124040433, new ground_resolution = 0.4021528680851838 new_gps_location: 47.66723886570153, -122.341524530034","https://earth.google.com/web/@47.66723886570153,-122.341524530034,4.1972381a,15000d","0.91, 0.56","Turf","Soccer","0.999987483024597","0.999913096427917","Grass","Soccer","0.999997138977051","0.92402982711792","Stadium, Baseball"
960,9784,"Stadium","box: (x1, y1) = (75,22), (x2, y2) = (466,2), width = 391 height = 453 image: width = 640, height = 640 original_ground_resolution = 0.40215287124040433, new ground_resolution = 0.4021528680851838 new_gps_location: 47.66723886570153, -122.341524530034","https://earth.google.com/web/@47.66723886570153,-122.341524530034,4.1972381a,15000d","0.91, 0.56","Turf","Soccer","0.999987483024597","0.999913096427917","Grass","Soccer","0.999997138977051","0.92402982711792","Stadium, Baseball"
845,9789,"Soccer","box: (x1, y1) = (177,119), (x2, y2) = (615,2), width = 438 height = 220 image: width = 640, height = 640 original_ground_resolution = 0.4018413263330217, new ground_resolution = 0.4018413231802456 new_gps_location: 47.70770714700049, -122.29228325504616","https://earth.google.com/web/@47.70770714700049,-122.29228325504616,4.1972381a,15000d","0.91","Turf","Soccer","1","0.999997973442078","Buildings","Buildings","0.631951987743378","0.507895529270172","Soccer"
961,9789,"Soccer","box: (x1, y1) = (177,119), (x2, y2) = (615,2), width = 438 height = 220 image: width = 640, height = 640 original_ground_resolution = 0.4018413263330217, new ground_resolution = 0.4018413231802456 new_gps_location: 47.70770714700049, -122.29228325504616","https://earth.google.com/web/@47.70770714700049,-122.29228325504616,4.1972381a,15000d","0.91","Turf","Soccer","1","0.999997973442078","Buildings","Buildings","0.631951987743378","0.507895529270172","Soccer"
846,9790,"Tennis","box: (x1, y1) = (116,168), (x2, y2) = (143,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31443029616874","https://earth.google.com/web/@47.60761832616797,-122.31443029616874,4.1972381a,15000d","0.89, 0.86, 0.86, 0.62","Synthetic","Tennis","0.667053997516632","0.691604852676392","Buildings","Buildings","0.982629060745239","0.943638563156128","Tennis, Stadium"
847,9790,"Tennis","box: (x1, y1) = (37,168), (x2, y2) = (63,2), width = 26 height = 57 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60762076458506, -122.3147160181443","https://earth.google.com/web/@47.60762076458506,-122.3147160181443,4.1972381a,15000d","0.86, 0.86, 0.86, 0.48","Synthetic","Tennis","0.999999165534973","0.999977231025696","Buildings","Buildings","0.981833398342133","0.943093657493591","Tennis, Stadium"
848,9790,"Tennis","box: (x1, y1) = (77,168), (x2, y2) = (102,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31457496552345","https://earth.google.com/web/@47.60761832616797,-122.31457496552345,4.1972381a,15000d","0.88, 0.86, 0.85, 0.58","Synthetic","Tennis","0.999935030937195","0.99903416633606","Buildings","Buildings","0.979783773422241","0.938422977924347","Tennis, Stadium"
849,9790,"Stadium","box: (x1, y1) = (12,278), (x2, y2) = (217,2), width = 205 height = 342 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.607003841439514, -122.31448454717675","https://earth.google.com/web/@47.607003841439514,-122.31448454717675,4.1972381a,15000d","0.87, 0.86, 0.82, 0.64","Grass","Soccer","0.998485863208771","0.935177326202393","Buildings","Buildings","0.96824437379837","0.925910770893097","Tennis, Stadium"
962,9790,"Tennis","box: (x1, y1) = (116,168), (x2, y2) = (143,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31443029616874","https://earth.google.com/web/@47.60761832616797,-122.31443029616874,4.1972381a,15000d","0.89, 0.86, 0.86, 0.62","Synthetic","Tennis","0.667053997516632","0.691604852676392","Buildings","Buildings","0.982629060745239","0.943638563156128","Tennis, Stadium"
963,9790,"Tennis","box: (x1, y1) = (37,168), (x2, y2) = (63,2), width = 26 height = 57 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60762076458506, -122.3147160181443","https://earth.google.com/web/@47.60762076458506,-122.3147160181443,4.1972381a,15000d","0.86, 0.86, 0.86, 0.48","Synthetic","Tennis","0.999999165534973","0.999977231025696","Buildings","Buildings","0.981833398342133","0.943093657493591","Tennis, Stadium"
964,9790,"Tennis","box: (x1, y1) = (77,168), (x2, y2) = (102,2), width = 25 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.60761832616797, -122.31457496552345","https://earth.google.com/web/@47.60761832616797,-122.31457496552345,4.1972381a,15000d","0.88, 0.86, 0.85, 0.58","Synthetic","Tennis","0.999935030937195","0.99903416633606","Buildings","Buildings","0.979783773422241","0.938422977924347","Tennis, Stadium"
965,9790,"Stadium","box: (x1, y1) = (12,278), (x2, y2) = (217,2), width = 205 height = 342 image: width = 640, height = 640 original_ground_resolution = 0.40261297565811743, new ground_resolution = 0.40261297249928707 new_gps_location: 47.607003841439514, -122.31448454717675","https://earth.google.com/web/@47.607003841439514,-122.31448454717675,4.1972381a,15000d","0.87, 0.86, 0.82, 0.64","Grass","Soccer","0.998485863208771","0.935177326202393","Buildings","Buildings","0.96824437379837","0.925910770893097","Tennis, Stadium"
850,9791,"Tennis","box: (x1, y1) = (427,392), (x2, y2) = (455,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58510757055992, -122.29722659148297","https://earth.google.com/web/@47.58510757055992,-122.29722659148297,4.1972381a,15000d","0.89, 0.89, 0.81, 0.88, 0.82, 0.80","Synthetic","Tennis","0.999959111213684","0.998813629150391","Synthetic","Basketball","0.976474702358246","0.535698175430298","Tennis"
851,9791,"Tennis","box: (x1, y1) = (428,207), (x2, y2) = (456,2), width = 28 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58555661888757, -122.29722297323076","https://earth.google.com/web/@47.58555661888757,-122.29722297323076,4.1972381a,15000d","0.90, 0.89, 0.84, 0.89, 0.84, 0.83","Synthetic","Tennis","0.994868159294128","0.99994683265686","Buildings","Buildings","0.969654738903046","0.71090567111969","Tennis"
852,9791,"Tennis","box: (x1, y1) = (428,300), (x2, y2) = (456,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.585332095205274, -122.29722297323076","https://earth.google.com/web/@47.585332095205274,-122.29722297323076,4.1972381a,15000d","0.89, 0.89, 0.83, 0.88, 0.85, 0.81","Synthetic","Tennis","0.999653100967407","0.998573541641235","Buildings","Buildings","0.967246413230896","0.701473355293274","Tennis"
853,9791,"Tennis","box: (x1, y1) = (465,393), (x2, y2) = (491,2), width = 26 height = 53 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58511489203094, -122.2970927161513","https://earth.google.com/web/@47.58511489203094,-122.2970927161513,4.1972381a,15000d","0.91, 0.89, 0.83, 0.88, 0.87, 0.75","Synthetic","Tennis","0.999999523162842","0.999999761581421","Buildings","Buildings","0.970460832118988","0.851226627826691","Tennis"
966,9791,"Tennis","box: (x1, y1) = (427,392), (x2, y2) = (455,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58510757055992, -122.29722659148297","https://earth.google.com/web/@47.58510757055992,-122.29722659148297,4.1972381a,15000d","0.89, 0.89, 0.81, 0.88, 0.82, 0.80","Synthetic","Tennis","0.999959111213684","0.998813629150391","Synthetic","Basketball","0.976474702358246","0.535698175430298","Tennis"
967,9791,"Tennis","box: (x1, y1) = (428,207), (x2, y2) = (456,2), width = 28 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58555661888757, -122.29722297323076","https://earth.google.com/web/@47.58555661888757,-122.29722297323076,4.1972381a,15000d","0.90, 0.89, 0.84, 0.89, 0.84, 0.83","Synthetic","Tennis","0.994868159294128","0.99994683265686","Buildings","Buildings","0.969654738903046","0.71090567111969","Tennis"
968,9791,"Tennis","box: (x1, y1) = (428,300), (x2, y2) = (456,2), width = 28 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.585332095205274, -122.29722297323076","https://earth.google.com/web/@47.585332095205274,-122.29722297323076,4.1972381a,15000d","0.89, 0.89, 0.83, 0.88, 0.85, 0.81","Synthetic","Tennis","0.999653100967407","0.998573541641235","Buildings","Buildings","0.967246413230896","0.701473355293274","Tennis"
969,9791,"Tennis","box: (x1, y1) = (465,393), (x2, y2) = (491,2), width = 26 height = 53 image: width = 640, height = 640 original_ground_resolution = 0.4027819963934835, new ground_resolution = 0.40278199323332703 new_gps_location: 47.58511489203094, -122.2970927161513","https://earth.google.com/web/@47.58511489203094,-122.2970927161513,4.1972381a,15000d","0.91, 0.89, 0.83, 0.88, 0.87, 0.75","Synthetic","Tennis","0.999999523162842","0.999999761581421","Buildings","Buildings","0.970460832118988","0.851226627826691","Tennis"
854,9792,"Tennis","box: (x1, y1) = (197,7), (x2, y2) = (234,2), width = 37 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.65249766327768, -122.30052423390342","https://earth.google.com/web/@47.65249766327768,-122.30052423390342,4.1972381a,15000d","0.90, 0.89, 0.87, 0.88, 0.88, 0.86, 0.85, 0.60","Buildings","Buildings","0.996978640556335","0.493447005748749","Buildings","Buildings","0.996991157531738","0.947117686271667","Tennis, Stadium"
855,9792,"Tennis","box: (x1, y1) = (154,0), (x2, y2) = (191,2), width = 37 height = 61 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.652517137281585, -122.30067962112102","https://earth.google.com/web/@47.652517137281585,-122.30067962112102,4.1972381a,15000d","0.89, 0.89, 0.88, 0.89, 0.88, 0.85, 0.83, 0.54, 0.53","Buildings","Buildings","0.993826329708099","0.892275154590607","Buildings","Buildings","0.996970415115356","0.93867701292038","Tennis, Stadium"
856,9792,"Tennis","box: (x1, y1) = (239,15), (x2, y2) = (273,2), width = 34 height = 64 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.652475755014585, -122.30037607399827","https://earth.google.com/web/@47.652475755014585,-122.30037607399827,4.1972381a,15000d","0.91, 0.90, 0.86, 0.90, 0.88, 0.86, 0.85, 0.53","Buildings","Buildings","0.99998950958252","0.7621049284935","Buildings","Buildings","0.997483670711517","0.950871884822845","Tennis, Stadium"
857,9792,"Tennis","box: (x1, y1) = (111,0), (x2, y2) = (147,2), width = 36 height = 52 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.65252687428082, -122.3008350083386","https://earth.google.com/web/@47.65252687428082,-122.3008350083386,4.1972381a,15000d","0.90, 0.89, 0.87, 0.88, 0.87, 0.87, 0.85, 0.51","Buildings","Buildings","0.998424172401428","0.911117911338806","Buildings","Buildings","0.995791554450989","0.931448459625244","Tennis, Stadium"
970,9792,"Tennis","box: (x1, y1) = (197,7), (x2, y2) = (234,2), width = 37 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.65249766327768, -122.30052423390342","https://earth.google.com/web/@47.65249766327768,-122.30052423390342,4.1972381a,15000d","0.90, 0.89, 0.87, 0.88, 0.88, 0.86, 0.85, 0.60","Buildings","Buildings","0.996978640556335","0.493447005748749","Buildings","Buildings","0.996991157531738","0.947117686271667","Tennis, Stadium"
971,9792,"Tennis","box: (x1, y1) = (154,0), (x2, y2) = (191,2), width = 37 height = 61 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.652517137281585, -122.30067962112102","https://earth.google.com/web/@47.652517137281585,-122.30067962112102,4.1972381a,15000d","0.89, 0.89, 0.88, 0.89, 0.88, 0.85, 0.83, 0.54, 0.53","Buildings","Buildings","0.993826329708099","0.892275154590607","Buildings","Buildings","0.996970415115356","0.93867701292038","Tennis, Stadium"
972,9792,"Tennis","box: (x1, y1) = (239,15), (x2, y2) = (273,2), width = 34 height = 64 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.652475755014585, -122.30037607399827","https://earth.google.com/web/@47.652475755014585,-122.30037607399827,4.1972381a,15000d","0.91, 0.90, 0.86, 0.90, 0.88, 0.86, 0.85, 0.53","Buildings","Buildings","0.99998950958252","0.7621049284935","Buildings","Buildings","0.997483670711517","0.950871884822845","Tennis, Stadium"
973,9792,"Tennis","box: (x1, y1) = (111,0), (x2, y2) = (147,2), width = 36 height = 52 image: width = 640, height = 640 original_ground_resolution = 0.4022703738262443, new ground_resolution = 0.4022703706701019 new_gps_location: 47.65252687428082, -122.3008350083386","https://earth.google.com/web/@47.65252687428082,-122.3008350083386,4.1972381a,15000d","0.90, 0.89, 0.87, 0.88, 0.87, 0.87, 0.85, 0.51","Buildings","Buildings","0.998424172401428","0.911117911338806","Buildings","Buildings","0.995791554450989","0.931448459625244","Tennis, Stadium"
858,9793,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
974,9793,"Baseball","box: (x1, y1) = (222,511), (x2, y2) = (305,2), width = 83 height = 82 image: width = 640, height = 640 original_ground_resolution = 0.40253830399113505, new ground_resolution = 0.40253830083289055 new_gps_location: 47.61645299074634, -122.31933311559558","https://earth.google.com/web/@47.61645299074634,-122.31933311559558,4.1972381a,15000d","0.83, 0.57","Buildings","Buildings","0.984026908874512","0.503249228000641","Buildings","Buildings","0.755008220672607","0.922152161598206","Basketball, Baseball"
859,9794,"Tennis","box: (x1, y1) = (363,304), (x2, y2) = (390,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.60777870098218, -122.31486346480854","https://earth.google.com/web/@47.60777870098218,-122.31486346480854,4.1972381a,15000d","0.90, 0.89, 0.88, 0.53","Synthetic","Tennis","0.99999988079071","1","Buildings","Buildings","0.987532436847687","0.949549376964569","Tennis, Stadium"
860,9794,"Tennis","box: (x1, y1) = (284,303), (x2, y2) = (310,2), width = 26 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.607781139368846, -122.31514918409648","https://earth.google.com/web/@47.607781139368846,-122.31514918409648,4.1972381a,15000d","0.89, 0.88, 0.87, 0.56","Synthetic","Tennis","0.999999284744263","0.999998092651367","Buildings","Buildings","0.98591935634613","0.943350672721863","Tennis, Stadium"
861,9794,"Tennis","box: (x1, y1) = (324,303), (x2, y2) = (349,2), width = 25 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.60777870098218, -122.31500813280243","https://earth.google.com/web/@47.60777870098218,-122.31500813280243,4.1972381a,15000d","0.89, 0.88, 0.88, 0.55","Synthetic","Tennis","1","1","Buildings","Buildings","0.979654252529144","0.945264279842377","Tennis, Stadium"
975,9794,"Tennis","box: (x1, y1) = (363,304), (x2, y2) = (390,2), width = 27 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.60777870098218, -122.31486346480854","https://earth.google.com/web/@47.60777870098218,-122.31486346480854,4.1972381a,15000d","0.90, 0.89, 0.88, 0.53","Synthetic","Tennis","0.99999988079071","1","Buildings","Buildings","0.987532436847687","0.949549376964569","Tennis, Stadium"
976,9794,"Tennis","box: (x1, y1) = (284,303), (x2, y2) = (310,2), width = 26 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.607781139368846, -122.31514918409648","https://earth.google.com/web/@47.607781139368846,-122.31514918409648,4.1972381a,15000d","0.89, 0.88, 0.87, 0.56","Synthetic","Tennis","0.999999284744263","0.999998092651367","Buildings","Buildings","0.98591935634613","0.943350672721863","Tennis, Stadium"
977,9794,"Tennis","box: (x1, y1) = (324,303), (x2, y2) = (349,2), width = 25 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.40260918850483585, new ground_resolution = 0.4026091853460352 new_gps_location: 47.60777870098218, -122.31500813280243","https://earth.google.com/web/@47.60777870098218,-122.31500813280243,4.1972381a,15000d","0.89, 0.88, 0.88, 0.55","Synthetic","Tennis","1","1","Buildings","Buildings","0.979654252529144","0.945264279842377","Tennis, Stadium"
862,9796,"Tennis","box: (x1, y1) = (342,199), (x2, y2) = (370,2), width = 28 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40277370600744405, new ground_resolution = 0.4027737028473526 new_gps_location: 47.586658414335055, -122.31561874560164","https://earth.google.com/web/@47.586658414335055,-122.31561874560164,4.1972381a,15000d","0.88, 0.83","Synthetic","Tennis","0.998214483261108","0.999996185302734","Buildings","Buildings","0.989597737789154","0.695099353790283","Tennis"
863,9796,"Tennis","box: (x1, y1) = (309,199), (x2, y2) = (335,2), width = 26 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40277370600744405, new ground_resolution = 0.4027737028473526 new_gps_location: 47.586658414335055, -122.31574176364454","https://earth.google.com/web/@47.586658414335055,-122.31574176364454,4.1972381a,15000d","0.86, 0.85","Synthetic","Tennis","0.999565899372101","0.99999213218689","Buildings","Buildings","0.990287661552429","0.763143241405487","Tennis"
978,9796,"Tennis","box: (x1, y1) = (342,199), (x2, y2) = (370,2), width = 28 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40277370600744405, new ground_resolution = 0.4027737028473526 new_gps_location: 47.586658414335055, -122.31561874560164","https://earth.google.com/web/@47.586658414335055,-122.31561874560164,4.1972381a,15000d","0.88, 0.83","Synthetic","Tennis","0.998214483261108","0.999996185302734","Buildings","Buildings","0.989597737789154","0.695099353790283","Tennis"
979,9796,"Tennis","box: (x1, y1) = (309,199), (x2, y2) = (335,2), width = 26 height = 59 image: width = 640, height = 640 original_ground_resolution = 0.40277370600744405, new ground_resolution = 0.4027737028473526 new_gps_location: 47.586658414335055, -122.31574176364454","https://earth.google.com/web/@47.586658414335055,-122.31574176364454,4.1972381a,15000d","0.86, 0.85","Synthetic","Tennis","0.999565899372101","0.99999213218689","Buildings","Buildings","0.990287661552429","0.763143241405487","Tennis"
864,9797,"Baseball","box: (x1, y1) = (355,159), (x2, y2) = (437,2), width = 82 height = 83 image: width = 640, height = 640 original_ground_resolution = 0.4025480357255166, new ground_resolution = 0.4025480325671957 new_gps_location: 47.616046916529626, -122.3195642725618","https://earth.google.com/web/@47.616046916529626,-122.3195642725618,4.1972381a,15000d","0.89","Turf","Soccer","0.999996066093445","0.975120067596436","Buildings","Buildings","0.654095649719238","0.896100282669067","Baseball"
980,9797,"Baseball","box: (x1, y1) = (355,159), (x2, y2) = (437,2), width = 82 height = 83 image: width = 640, height = 640 original_ground_resolution = 0.4025480357255166, new ground_resolution = 0.4025480325671957 new_gps_location: 47.616046916529626, -122.3195642725618","https://earth.google.com/web/@47.616046916529626,-122.3195642725618,4.1972381a,15000d","0.89","Turf","Soccer","0.999996066093445","0.975120067596436","Buildings","Buildings","0.654095649719238","0.896100282669067","Baseball"
865,9798,"Tennis","box: (x1, y1) = (465,182), (x2, y2) = (492,2), width = 27 height = 58 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.62781318273315, -122.27995407709382","https://earth.google.com/web/@47.62781318273315,-122.27995407709382,4.1972381a,15000d","0.92, 0.88, 0.87, 0.88, 0.88, 0.86, 0.86, 0.86, 0.83, 0.80, 0.76","Synthetic","Tennis","0.986246109008789","0.999998211860657","Buildings","Buildings","0.996570110321045","0.842487871646881","Tennis"
866,9798,"Tennis","box: (x1, y1) = (445,90), (x2, y2) = (470,2), width = 25 height = 63 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.628032470211274, -122.28002999912565","https://earth.google.com/web/@47.628032470211274,-122.28002999912565,4.1972381a,15000d","0.93, 0.90, 0.88, 0.89, 0.88, 0.88, 0.87, 0.85, 0.83, 0.82, 0.62","Synthetic","Tennis","0.988297641277313","0.886225581169128","Buildings","Buildings","0.993529140949249","0.871908664703369","Tennis"
867,9798,"Tennis","box: (x1, y1) = (288,326), (x2, y2) = (340,2), width = 52 height = 65 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.62745501120698, -122.28054699200908","https://earth.google.com/web/@47.62745501120698,-122.28054699200908,4.1972381a,15000d","0.91, 0.90, 0.87, 0.90, 0.89, 0.86, 0.85, 0.84, 0.84, 0.82, 0.70, 0.47","Synthetic","Tennis","0.622681200504303","0.999445140361786","Synthetic","Basketball","0.991119563579559","0.807046830654144","Tennis"
868,9798,"Tennis","box: (x1, y1) = (321,346), (x2, y2) = (373,2), width = 52 height = 62 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.627408716748974, -122.28042768595904","https://earth.google.com/web/@47.627408716748974,-122.28042768595904,4.1972381a,15000d","0.93, 0.91, 0.87, 0.88, 0.87, 0.85, 0.85, 0.84, 0.82, 0.81, 0.75","Synthetic","Tennis","0.635387003421783","0.999633312225342","Synthetic","Basketball","0.991606593132019","0.869137465953827","Tennis"
869,9798,"Tennis","box: (x1, y1) = (370,269), (x2, y2) = (420,2), width = 50 height = 64 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.62759389433501, -122.2802541498863","https://earth.google.com/web/@47.62759389433501,-122.2802541498863,4.1972381a,15000d","0.91, 0.90, 0.86, 0.90, 0.90, 0.85, 0.85, 0.85, 0.82, 0.82, 0.76","Synthetic","Tennis","0.591856420040131","0.999998331069946","Buildings","Buildings","0.993262112140656","0.811739504337311","Tennis"
870,9798,"Tennis","box: (x1, y1) = (336,252), (x2, y2) = (388,2), width = 52 height = 62 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.62763775208824, -122.2803734559363","https://earth.google.com/web/@47.62763775208824,-122.2803734559363,4.1972381a,15000d","0.92, 0.90, 0.89, 0.90, 0.89, 0.88, 0.87, 0.84, 0.82, 0.76, 0.53","Synthetic","Tennis","0.684263408184052","0.999989867210388","Buildings","Buildings","0.99321186542511","0.799471735954285","Tennis"
871,9798,"Tennis","box: (x1, y1) = (256,310), (x2, y2) = (308,2), width = 52 height = 62 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.6274964325294, -122.28066268272423","https://earth.google.com/web/@47.6274964325294,-122.28066268272423,4.1972381a,15000d","0.91, 0.90, 0.87, 0.90, 0.87, 0.86, 0.86, 0.86, 0.85, 0.83, 0.66","Synthetic","Tennis","0.577483177185059","0.988921880722046","Synthetic","Basketball","0.994199872016907","0.613351225852966","Tennis"
872,9798,"Tennis","box: (x1, y1) = (305,233), (x2, y2) = (356,2), width = 51 height = 60 image: width = 640, height = 640 original_ground_resolution = 0.4024572375980644, new ground_resolution = 0.402457234440456 new_gps_location: 47.627686482882, -122.28048914665149","https://earth.google.com/web/@47.627686482882,-122.28048914665149,4.1972381a,15000d","0.89, 0.88, 0.87, 0.88, 0.87, 0.86, 0.85, 0.85, 0.84, 0.80, 0.57","Synthetic","Tennis","0.830180048942566","0.999333202838898","Buildings","Buildings","0.992971956729889","0.777937769889832","Tennis"
